id;num_voie;indice_repet;type_voie;voie;id_commune;code_postal;type_local;surface;nb_pieces
425;6103;;;LES CHABRANDS;104;04210;Maison;121;4
426;7245;;;LE CLOS DE L EDEN;91;04800;Appartement;38;2
427;5028;;CHE;DE STE ANNETTE;91;04800;Appartement;25;1
428;22;;CHE;DU GALOUBET;101;04700;Appartement;100;4
429;7149;;RUE;DES EAUX CHAUDES;91;04800;Appartement;28;1
430;7321;;;LE SEIGNUS BAS;83;04260;Appartement;25;1
431;9005;;AV;DES SAVELS;97;04100;Maison;248;8
432;5525;;RUE;GRANDE;87;04140;Appartement;40;2
433;13;;MTE;SAINT CHARLES;81;04000;Appartement;54;2
434;44;;;LE PONT;92;04800;Maison;20;1
435;36;;RUE;DE L HUBAC;81;04000;Maison;110;4
436;16;;LOT;LES LOUVES;103;04180;Appartement;114;5
437;5041;B;;LES PLAINES;91;04800;Appartement;17;1
438;;;RES;LE MONOIKOS;98;04400;Appartement;58;3
439;4;;LOT;LES BALCONS DU SOLEIL;97;04100;Maison;49;2
440;;;RES;LE MONOIKOS;98;04400;Appartement;39;1
441;5029;;RUE;DE LA GRANDE FONTAINE;102;04160;Appartement;116;5
442;9018;;AV;JEAN JAURES;77;04200;Appartement;68;4
443;6374;;;RAVEL;110;05300;Appartement;46;2
444;5403;;;PEYRE CHOUSSOUS;111;05260;Appartement;22;1
445;5141;;;BARBA;112;05230;Appartement;22;1
446;5360;;ESP;DESPIERRE;113;05560;Appartement;17;1
447;2;;PROM;DE L ARCHEVECHE;114;05200;Appartement;65;4
448;5132;;;PIED DE CHANCHORE;115;05200;Appartement;63;4
449;5258;;ALL;MARTIAL LUCIEN;113;05560;Appartement;43;2
450;9218;;;SERRE PAIX;116;05100;Appartement;70;3
451;5318;;;MERLETTE;117;05170;Appartement;52;3
452;5246;;ALL;AICARDI HUBERT;113;05560;Appartement;35;1
453;5498;;IMP;TETE D'AMONT;118;05340;Maison;47;4
454;5721;;AV;CHARLES DE GAULLE;119;05120;Appartement;26;1
455;6374;;;RAVEL;110;05300;Appartement;29;1
456;38;;RUE;FRANCOIS CHABAS;116;05100;Appartement;38;2
457;9;;AV;MAURICE PETSCHE;116;05100;Appartement;82;6
458;25;;RUE;PASTEUR;116;05100;Appartement;35;2
459;6;;RUE;DES REMPARTS;120;05000;Appartement;29;2
460;5255;;;LA JOUE DU LOUP;121;05250;Appartement;32;2
461;5001;A;;LA CHAPELLE;122;05800;Appartement;65;3
462;11;B;RUE;PASTEUR;116;05100;Appartement;78;4
463;5183;;;L ADROIT D'ABRIES;123;05460;Appartement;40;2
464;36;;AV;CDT DUMONT;120;05000;Appartement;85;3
465;5449;;RES;LES AGNEAUX;124;05240;Appartement;61;2
466;6;;AV;DES MARTYRS;125;05400;Appartement;25;1
467;21;;GR;GRANDE RUE;116;05100;Appartement;40;1
468;9000;;RUE;COTE GELEE;126;05260;Appartement;24;1
469;7;;AV;ADRIEN DAURELLE;116;05100;Appartement;66;4
470;5359;;;MERLETTE;117;05170;Appartement;63;3
471;5243;;;LE LACAS;127;05200;Appartement;39;2
472;9;;RUE;VARANFRAIN;128;05700;Appartement;40;2
473;5287;;;LES CHALPS;129;05600;Appartement;17;1
474;8;;AV;GEN DE GAULLE;116;05100;Appartement;26;1
475;6459;;;LES BERNARDS;130;05230;Maison;69;3
476;5290;;;CLOT DES LEOTHAUDS;131;05290;Appartement;21;1
477;4;;CRS;VICTOR HUGO;120;05000;Appartement;45;2
478;17;;RUE;ST JULIEN;132;05500;Appartement;56;3
479;16;;PL;BARTHELON;114;05200;Appartement;43;3
480;2;;RUE;JEAN EYMAR;120;05000;Appartement;32;2
481;5316;;;ENTRE LA VIA;133;05100;Appartement;14;1
482;5732;;;LES ILES;124;05240;Appartement;24;1
483;5162;;RES;LES ISSARTS;121;05250;Appartement;30;2
484;2;;RUE;PASTEUR;116;05100;Appartement;66;2
485;44;;RTE;DE GRAFFINEL;120;05000;Appartement;61;3
486;5381;;;MERLETTE;117;05170;Appartement;16;1
487;5809;;;LE ROCHAS;134;05220;Appartement;28;1
488;5141;;;LE BOIS D AUROUZE;121;05250;Appartement;25;1
489;44;;RUE;DE LA TOUR;135;05230;Appartement;122;5
490;5398;;;SUPER DEVOLUY;121;05250;Appartement;30;2
491;5316;;;MERLETTE;117;05170;Appartement;33;2
492;30;B;RUE;DE VALSERRES;120;05000;Appartement;30;1
493;5095;;;LA GRANDE SAGNE;121;05250;Appartement;29;2
494;33;;RUE;JEAN JAURES;125;05400;Appartement;31;1
495;5216;;;FONTAINEBLEAU;128;05700;Appartement;37;2
496;5041;;PL;GEN ALBERT;136;05600;Appartement;50;2
497;5336;;;MERLETTE;117;05170;Appartement;69;2
498;5293;;;LA TARTARASSE;131;05290;Appartement;24;3
499;5830;;;BOIS DE LA BLACHE;130;05230;Maison;70;3
500;5000;;;LA JOUE DU LOUP;121;05250;Appartement;36;2
501;5277;;;PRE LALLEGRE;127;05200;Appartement;30;2
502;9001;B;RUE;DES MARRONNIERS;120;05000;Appartement;49;2
503;9007;;RUE;DES EYGUIERES;130;05230;Maison;100;5
504;9006;;IMP;PRE LAGRANGE;132;05500;Maison;82;4
505;5496;;;LES EYSSARDS DE PELVOUX;118;05340;Appartement;44;2
506;5212;;;SAINT FERREOL;137;05160;Appartement;126;4
507;5100;A;;LE CHEF LIEU;138;05100;Appartement;62;4
508;51;;LOT;LES JARDINS DU MORGON;137;05160;Appartement;57;3
509;5220;;;LA JOUE DU LOUP;121;05250;Appartement;28;2
510;5324;;;LES ESCOUNDUS;113;05560;Appartement;18;1
511;5139;;;CANARD;139;05500;Appartement;53;4
512;5141;;;LE BOIS D AUROUZE;121;05250;Appartement;17;1
513;9190;3;ALL;ALBERT BOURGES;116;05100;Appartement;66;3
514;5076;A;;LES UBACS;131;05290;Appartement;22;2
515;5271;A;;CLOT PEOUILLOUX;131;05290;Appartement;17;1
516;5162;G;;LE CHATEAU;140;05200;Appartement;100;4
517;5979;F;RUE;DE LA LIBERTE;114;05200;Appartement;61;3
518;5170;;;PRE LONGIS;127;05200;Appartement;27;1
519;5165;;;PRE DES LAGIERS;127;05200;Appartement;27;1
520;5240;;;LES CHALPS;129;05600;Appartement;19;1
521;5644;;;PELINCHE;129;05600;Appartement;39;3
522;6051;;;SERRE SERRET;121;05250;Appartement;35;2
523;1;;CRS;EMILE ZOLA;120;05000;Appartement;45;2
524;5338;;COR;DU CLOT CHENU;111;05260;Appartement;16;1
525;5337;;;LES QUEYRETS ET PEYRON;141;05330;Appartement;51;2
526;63;;RUE;DE LA GUISANE;124;05240;Appartement;40;3
527;5244;;;PRE LONGIS;127;05200;Appartement;31;1
528;5725;;;LES ILES;124;05240;Appartement;28;1
529;8;;RUE;ROSSINI;142;06000;Appartement;98;4
530;27;;RUE;LAMARTINE;142;06000;Appartement;95;3
531;20;B;RUE;MARCEAU;142;06000;Appartement;82;3
532;98;;BD;PAPE JEAN 23;143;06300;Appartement;72;4
533;;;RUE;LAMARTINE;142;06000;Appartement;19;1
534;31;;RUE;HEROLD;142;06000;Appartement;58;2
535;34;;RUE;DE LA BUFFA;142;06000;Appartement;18;1
536;17;;RUE;GOUNOD;142;06000;Appartement;33;2
537;10;;AV;CYRILLE BESSET;144;06100;Appartement;46;2
538;23;;RUE;ASSALIT;142;06000;Appartement;33;1
539;43;B;BD;STALINGRAD;143;06300;Appartement;36;2
540;29;;AV;VILLERMONT;142;06000;Appartement;36;3
541;140;;QUAI;DE LA BANQUIERE;145;06730;Appartement;41;2
542;52;;RUE;MAL VAUBAN;143;06300;Appartement;15;1
543;4;;AV;VALROSE;144;06100;Appartement;68;3
544;54;;AV;DE LA REPUBLIQUE;143;06300;Appartement;33;2
545;34;;BD;STALINGRAD;143;06300;Appartement;70;3
546;18;;RUE;FONCET;142;06000;Appartement;111;4
547;65;;AV;GEORGE  5;142;06000;Appartement;22;1
548;2;T;RUE;SPITALIERI;142;06000;Appartement;80;4
549;9;;RUE;DU MARECHAL JOFFRE;142;06000;Appartement;62;2
550;4;;RUE;MARALDI;143;06300;Appartement;113;5
551;4;;BD;CIMIEZ;142;06000;Appartement;144;4
552;9013;;;COL DE VILLEFRANCHE;143;06300;Appartement;130;4
553;5;;RUE;CHANOINE ALBIN;143;06300;Appartement;28;1
554;57;;BD;DU MONT BORON;143;06300;Appartement;95;3
555;84;;RUE;DU MARECHAL JOFFRE;142;06000;Appartement;76;2
556;40;;BD;STALINGRAD;143;06300;Appartement;20;1
557;26;;BD;AUGUSTE RAYNAUD;144;06100;Appartement;42;1
558;4;;RUE;BARLA;143;06300;Appartement;91;3
559;3;;MTE;DESAMBROIS;142;06000;Appartement;20;1
560;12;;RUE;CASSINI;143;06300;Appartement;33;2
561;25;;RUE;BENOIT BUNICO;143;06300;Appartement;16;1
562;3;;RUE;DE L OPERA;143;06300;Appartement;158;5
563;6;;RUE;BENOIT BUNICO;143;06300;Appartement;34;1
564;33;;RUE;ARSON;143;06300;Appartement;46;3
565;9;;RUE;VERDI;142;06000;Appartement;17;1
566;20;;RUE;CRONSTADT;142;06000;Appartement;127;4
567;152;;BD;DE CESSOLE;144;06100;Appartement;55;3
568;3;;RUE;MASCOINAT;143;06300;Appartement;40;2
569;8;;AV;LEON DELOYE;146;06340;Maison;83;3
570;21;;RUE;VERNIER;142;06000;Appartement;87;3
571;1;;RUE;JOSEPH GAZAN;142;06000;Appartement;22;1
572;31;;RUE;GIOFFREDO;142;06000;Appartement;75;3
573;46;;RUE;AUGUSTE GAL;143;06300;Appartement;34;2
574;29;;AV;PAULIANI;142;06000;Appartement;45;4
575;5;;BD;GENERAL LOUIS DELFINO;143;06300;Appartement;36;2
576;12;;MTE;CLAIRE VIRENQUE;144;06100;Appartement;86;4
577;14;;RUE;MASSINGY;142;06000;Appartement;36;1
578;12;;RUE;EMMANUEL PHILIBERT;143;06300;Appartement;71;5
579;10;;RUE;VERDI;142;06000;Appartement;23;1
580;9;;RUE;GUBERNATIS;142;06000;Appartement;44;2
581;10;;CHE;DE L ARBRE;146;06340;Appartement;25;2
582;48;;COR;FRERE MARC;142;06000;Appartement;66;4
583;35;;BD;JOSEPH GARNIER;142;06000;Appartement;75;3
584;40;;BD;VICTOR HUGO;142;06000;Appartement;130;5
585;31;;RUE;DE LEPANTE;142;06000;Appartement;81;3
586;21;;RUE;DABRAY;142;06000;Appartement;55;2
587;16;;AV;DU CHATEAU;146;06340;Appartement;36;2
588;7;;RUE;ANTOINE SCOFFIER;146;06340;Appartement;52;2
589;99;;AV;HESPERIDES;143;06300;Appartement;30;2
590;1;;RLE;DES MOULINS;143;06300;Appartement;42;3
591;3;;RUE;BARBERIS;143;06300;Appartement;95;3
592;20;;RUE;ALBERT VOISIN;143;06300;Appartement;35;2
593;14;;RUE;TRACHEL;142;06000;Appartement;34;2
594;39;;RUE;GIOFFREDO;142;06000;Appartement;52;2
595;12;;RUE;MIRON;142;06000;Appartement;14;1
596;12;;RUE;ABBAYE;143;06300;Appartement;59;4
597;39;;BD;JOSEPH GARNIER;142;06000;Appartement;30;1
598;6;;RUE;SAINTE REPARATE;143;06300;Appartement;78;3
599;45;;RUE;SMOLETT;143;06300;Appartement;25;2
600;1;;BD;DE RIQUIER;143;06300;Appartement;56;2
601;98;;AV;VALROSE;144;06100;Appartement;46;2
602;20;;AV;VILLEBOIS MAREUIL;142;06000;Appartement;86;3
603;45;;RUE;ROSSINI;142;06000;Appartement;61;3
604;19;B;BD;FRANCK PILATTE;143;06300;Appartement;100;4
605;116;;BD;DE CESSOLE;144;06100;Appartement;25;1
606;14;;RUE;CASSINI;143;06300;Appartement;26;1
607;23;;CHE;FUON DAOU MAGISTRE;146;06340;Appartement;76;4
608;16;;AV;RAYMOND COMBOUL;142;06000;Appartement;26;1
609;7;;RUE;SAINT VINCENT;143;06300;Appartement;46;2
610;24;;AV;AUGUSTE BERCY;144;06100;Appartement;253;5
611;14;T;AV;BORRIGLIONE;144;06100;Appartement;35;3
612;5;;RUE;GUSTAVE DELOYE;142;06000;Appartement;21;1
613;11;B;BD;FRANCK PILATTE;143;06300;Appartement;43;2
614;39;;RUE;BONAPARTE;143;06300;Appartement;57;4
615;53;;BD;DU 8 MAI 1945;145;06730;Appartement;55;3
616;24;;RUE;DELILLE;142;06000;Appartement;52;2
617;27;;RUE;LAMARTINE;142;06000;Appartement;126;5
618;7;;BD;DU ROSTIT;146;06340;Maison;63;3
619;29;;BD;FRANCOIS SUAREZ;146;06340;Appartement;68;3
620;18;;BD;DE RIQUIER;143;06300;Appartement;41;2
621;43;;AV;JEAN MEDECIN;142;06000;Appartement;46;2
622;44;;BD;GAMBETTA;142;06000;Appartement;90;3
623;32;;RUE;VERDI;142;06000;Appartement;43;1
624;7;;RUE;DU SOLEIL;144;06100;Appartement;51;2
625;19;;AV;D ANVERS;142;06000;Appartement;85;3
626;33;;AV;STEPHEN LIEGEARD;144;06100;Appartement;19;1
627;25;;AV;DESAMBROIS;142;06000;Appartement;209;7
628;8;;CHE;DES CRETES;143;06300;Appartement;25;1
629;10;;BD;DUBOUCHAGE;142;06000;Appartement;25;1
630;17;;RUE;PENCHIENATTI;142;06000;Appartement;36;2
631;5;;RUE;DES BOERS;144;06100;Appartement;100;4
632;132;;AV;DE BRANCOLAR;144;06100;Appartement;118;4
633;37;;AV;G CLEMENCEAU;142;06000;Appartement;53;2
634;190;;RTE;DE TURIN;143;06300;Appartement;33;2
635;14;;RUE;DES PONCHETTES;143;06300;Maison;72;4
636;23;;AV;GIACOBI;143;06300;Appartement;19;1
637;2;;RUE;PARMENTIER;144;06100;Appartement;10;1
638;63;;RUE;ROSSINI;142;06000;Appartement;50;2
639;16;;PL;GARIBALDI;143;06300;Appartement;90;3
640;8;;AV;SAINT JEAN BAPTISTE;142;06000;Appartement;49;2
641;10;;RUE;LAURENT GIAUME;143;06300;Appartement;45;2
642;32;;RUE;L HOTEL POSTES;142;06000;Appartement;63;2
643;39;;RUE;DU MARECHAL JOFFRE;142;06000;Appartement;86;4
644;15;;RUE;ASSALIT;142;06000;Appartement;82;4
645;8;;RUE;SORGENTINO;143;06300;Appartement;36;2
646;11;;PL;PASTEUR;146;06340;Appartement;45;2
647;15;;RUE;DE LA PREFECTURE;143;06300;Appartement;15;1
648;3;;RUE;DU CONGRES;142;06000;Appartement;26;1
649;41;;RUE;CLEMENT ROASSAL;142;06000;Appartement;34;1
650;2;;RUE;DE LA POISSONNERIE;143;06300;Appartement;120;4
651;5;T;AV;MIRABEAU;142;06000;Appartement;40;1
652;22;;BD;DUBOUCHAGE;142;06000;Appartement;84;4
653;2;;RUE;EMMA ET PHILIPPE TIRANTY;142;06000;Appartement;113;5
654;50;;RUE;ARSON;143;06300;Appartement;39;2
655;13;;RUE;MARALDI;143;06300;Appartement;30;2
656;240;;CHE;DU FALICONET;147;06950;Appartement;82;4
657;15;;RUE;RIBOTTI;143;06300;Appartement;60;3
658;17;;RUE;DE RUSSIE;142;06000;Appartement;88;4
659;20;;RUE;ALBERT VOISIN;143;06300;Appartement;31;2
660;20;;BD;ARMEE DES ALPES;143;06300;Appartement;66;3
661;45;;BD;STALINGRAD;143;06300;Appartement;100;5
662;25;;RUE;DE ROQUEBILLIERE;143;06300;Appartement;56;3
663;38;;RUE;VERDI;142;06000;Appartement;86;3
664;6;;AV;RENE BOYLESVE;144;06100;Appartement;44;3
665;9;B;RUE;EMMANUEL PHILIBERT;143;06300;Appartement;60;3
666;42;;RUE;BONAPARTE;143;06300;Appartement;25;1
667;9;;AV;MARECHAL LYAUTEY;142;06000;Appartement;21;1
668;25;;RUE;TRACHEL;142;06000;Appartement;33;1
669;3;;AV;URBAIN BOSIO;143;06300;Appartement;36;2
670;1;;RUE;DE ORESTIS;143;06300;Appartement;38;2
671;54;;RUE;AUGUSTE GAL PROLONGEE;143;06300;Appartement;41;2
672;30;;BD;GORBELLA;144;06100;Appartement;57;3
673;1;;RUE;MACCARANI;142;06000;Appartement;65;3
674;19;;BD;FRANCOIS SUAREZ;146;06340;Appartement;66;3
675;49;;BD;GENERAL LOUIS DELFINO;143;06300;Appartement;60;2
676;8;;RUE;GUIGLIA;142;06000;Appartement;85;3
677;2;;RUE;FONTAINE DE LA VILLE;143;06300;Appartement;35;3
678;15;;RUE;DE BELGIQUE;142;06000;Appartement;14;1
679;30;;BD;GENERAL LOUIS DELFINO;143;06300;Appartement;39;2
680;18;;RUE;BERLIOZ;142;06000;Appartement;153;5
681;28;;RUE;GEORGES VILLE;143;06300;Appartement;17;1
682;22;T;BD;DUBOUCHAGE;142;06000;Appartement;20;1
683;167;;AV;MARECHAL LYAUTEY;142;06000;Appartement;32;1
684;1;;RUE;VICTOR JUGE;142;06000;Appartement;30;1
685;10;;RUE;BERLIOZ;142;06000;Appartement;91;4
686;109;;QUAI;DE LA BANQUIERE;145;06730;Appartement;85;4
687;36;;RTE;DE TURIN;143;06300;Appartement;64;3
688;18;;AV;GRAVIER;144;06100;Appartement;57;4
689;30;;RUE;GUIGLIA;142;06000;Appartement;73;2
690;12;;PL;GUYNEMER;143;06300;Appartement;44;3
691;6;;RUE;LAMARTINE;142;06000;Appartement;33;2
692;13;;AV;CARAVADOSSI;142;06000;Appartement;127;5
693;4;;RUE;RUSCA;143;06300;Appartement;55;3
694;1;;PARC;LISERB;142;06000;Appartement;141;3
695;8;;BD;DE RIQUIER;143;06300;Appartement;34;2
696;14;;RUE;MARCEAU;142;06000;Appartement;53;2
697;3;;RUE;FODERE;143;06300;Appartement;32;2
698;9002;;ILOT;GUIGONIS ST FRANCOIS;143;06300;Appartement;46;2
699;11;;RUE;TRACHEL;142;06000;Appartement;69;2
700;9;;RUE;DIDEROT;142;06000;Appartement;34;1
701;71;;BD;CIMIEZ;142;06000;Appartement;150;4
702;7;;CHE;DES CRETES;143;06300;Appartement;40;1
703;21;;BD;FRANCK PILATTE;143;06300;Appartement;61;3
704;19;;BD;RAIMBALDI;142;06000;Appartement;85;3
705;54;;BD;GENERAL LOUIS DELFINO;143;06300;Appartement;55;2
706;3;;RUE;JULES GILLY;143;06300;Appartement;68;4
707;5221;;;IBAC SUPERIEUR;147;06950;Maison;87;4
708;22;;RUE;L HOTEL POSTES;142;06000;Appartement;120;5
709;7;;RUE;VILLENEUVE;142;06000;Appartement;57;2
710;2;;RUE;BARRALIS;142;06000;Appartement;47;2
711;11;;HLM;RUE CH BAUDELAIRE;144;06100;Appartement;59;3
712;10;;AV;MARECHAL FOCH;142;06000;Appartement;26;1
713;1;;RUE;GASTON ARNULF;146;06340;Appartement;70;3
714;21;;RUE;EMMANUEL PHILIBERT;143;06300;Appartement;17;1
715;21;;AV;DE LA REPUBLIQUE;143;06300;Appartement;35;3
716;6;;RUE;FRANCOIS CARLO;142;06000;Appartement;30;1
717;54;;RUE;DE FRANCE;142;06000;Appartement;60;3
718;78;;BD;GENERAL LOUIS DELFINO;143;06300;Appartement;34;2
719;10;;AV;DURANTE;142;06000;Appartement;200;7
720;1;;AV;CHATEAUBRIAND;144;06100;Appartement;74;3
721;6;;RUE;ABBE SALVETTI;143;06300;Appartement;16;1
722;39;;RUE;GIOFFREDO;142;06000;Appartement;33;1
723;15;;BD;STALINGRAD;146;06340;Appartement;70;3
724;3;;RUE;COLONNA D ISTRIA;143;06300;Appartement;41;3
725;136;;BD;GAMBETTA;142;06000;Appartement;60;3
726;7;;RUE;BERLIOZ;142;06000;Appartement;42;2
727;7;;AV;ANTONIA AUGUSTA;142;06000;Appartement;23;1
728;3;;RUE;MARTIN SEYTOUR;143;06300;Appartement;29;1
729;16;;AV;NOTRE DAME;142;06000;Appartement;55;3
730;4;;QUAI;PAPACINO;143;06300;Appartement;39;2
731;37;;RUE;PASTORELLI;142;06000;Appartement;40;2
732;99;;AV;HESPERIDES;143;06300;Appartement;33;2
733;32;;BD;DUBOUCHAGE;142;06000;Appartement;70;2
734;93;;AV;DE RIMIEZ;144;06100;Maison;277;6
735;9;;VOIE;ROMAINE;142;06000;Appartement;20;1
736;22;;BD;DUBOUCHAGE;142;06000;Appartement;51;2
737;10;;AV;CAGNOLI;144;06100;Appartement;36;1
738;4;;AV;MARECHAL FOCH;142;06000;Appartement;123;4
739;10;;RUE;DU CONGRES;142;06000;Appartement;124;5
740;24;;IMP;LAURENTI;144;06100;Appartement;20;1
741;21;;AV;RENE BOYLESVE;144;06100;Appartement;32;2
742;1;;AV;SAINTE CLAIRE;144;06100;Appartement;84;2
743;74;;AV;DE BRANCOLAR;144;06100;Appartement;40;1
744;5;;CHE;DE L ARBRE;146;06340;Appartement;91;5
745;39;;PROM;DES ANGLAIS;142;06000;Appartement;83;3
746;55;;RUE;DE LA BUFFA;142;06000;Appartement;24;1
747;46;;RUE;GIOFFREDO;142;06000;Appartement;18;1
748;19;;RUE;CHABRIER;143;06300;Appartement;16;1
749;2;;RUE;DES BARBETS;143;06300;Appartement;67;3
750;6;;IMP;FERNAND LEGER;146;06340;Maison;102;5
751;3;;AV;GALLIN;144;06100;Appartement;25;1
752;65;;BD;DE LA MADELEINE;142;06000;Appartement;45;2
753;127;;PROM;DES ANGLAIS;148;06200;Appartement;42;1
754;4;;AV;CYRNOS;144;06100;Appartement;62;3
755;179;;AV;CORNICHE FLEURIE;148;06200;Maison;96;5
756;27;;RUE;CROS DE CAPEU;144;06100;Appartement;107;4
757;8;;AV;GLORIA;148;06200;Appartement;54;2
758;116;;AV;CYRILLE BESSET;144;06100;Appartement;90;4
759;266;B;AV;SAINTE MARGUERITE;148;06200;Appartement;40;2
760;29;;AV;DES BAUMETTES;142;06000;Appartement;109;4
761;12;;RUE;LOUIS BLERIOT;148;06200;Appartement;67;3
762;30;;RUE;CHATEAUNEUF;142;06000;Appartement;47;2
763;5;;RUE;CAFFARELLI;142;06000;Appartement;30;1
764;77;;AV;SAINT AUGUSTIN;148;06200;Appartement;20;1
765;137;;AV;DE LA LANTERNE;148;06200;Appartement;92;4
766;65;;BD;GAMBETTA;142;06000;Appartement;29;1
767;222;;AV;DE PESSICART;144;06100;Appartement;71;3
768;175;;BD;DE LA MADELEINE;142;06000;Appartement;62;3
769;39;;AV;DE LA CALIFORNIE;148;06200;Appartement;123;6
770;60;;VALL;BARLA;148;06200;Appartement;80;3
771;3;;BD;DE LA MADELEINE;142;06000;Appartement;35;1
772;211;B;PROM;DES ANGLAIS;148;06200;Appartement;24;2
773;109;;BD;DE CESSOLE;144;06100;Appartement;45;2
774;20;B;AV;MONT RABEAU;148;06200;Appartement;28;1
775;352;;AV;DE FABRON;148;06200;Maison;102;5
776;31;;RUE;BOTTERO;142;06000;Appartement;26;2
777;35;;BD;CARLONE;148;06200;Appartement;18;1
778;25;;AV;FREMONT;148;06200;Appartement;22;1
779;28;;RUE;BOTTERO;142;06000;Appartement;34;2
780;22;;BD;MANTEGA RIGHI;144;06100;Appartement;69;3
781;67;;AV;SIMONE VEIL;148;06200;Appartement;68;3
782;17;;AV;FLEURS;142;06000;Appartement;31;1
783;40;;CHE;DES SABLIERES;144;06100;Appartement;20;1
784;85;;BD;DE LA MADELEINE;142;06000;Appartement;27;1
785;23;;RUE;CAFFARELLI;142;06000;Appartement;47;2
786;13;;AV;CORNICHE FLEURIE;148;06200;Appartement;22;1
787;4;;RUE;JOSEPH FRICERO;142;06000;Appartement;13;1
788;149;;BD;GAMBETTA;142;06000;Appartement;69;2
789;104;;BD;EDOUARD HERRIOT;148;06200;Appartement;99;4
790;70;;AV;DE LA BORNALA;148;06200;Appartement;16;1
791;230;B;AV;DE FABRON;148;06200;Appartement;23;1
792;341;;CHE;DE LA GINESTIERE;148;06200;Appartement;46;2
793;3;;RUE;LOUIS BLERIOT;148;06200;Appartement;67;3
794;81;B;BD;GAMBETTA;142;06000;Appartement;17;1
795;18;;AV;GAY;142;06000;Appartement;65;3
796;15;B;RUE;CHATEAUNEUF;142;06000;Appartement;135;5
797;24;;RUE;DES POTIERS;142;06000;Appartement;56;2
798;79;;BD;MANTEGA RIGHI;144;06100;Appartement;65;3
799;5;;RUE;CROS DE CAPEU;144;06100;Appartement;44;2
800;54;;AV;DE LA BORNALA;148;06200;Appartement;20;1
801;96;;AV;CORNICHE FLEURIE;148;06200;Appartement;65;3
802;59;;RTE;DE BELLET;148;06200;Appartement;21;1
803;164;;BD;DE LA MADELEINE;142;06000;Appartement;43;2
804;107;;BD;FRANCOIS GROSSO;142;06000;Appartement;68;4
805;384;;AV;DE FABRON;148;06200;Appartement;24;1
806;22;T;BD;DU TZAREWITCH;142;06000;Appartement;36;1
807;4;;RUE;SAINT PHILIPPE;142;06000;Appartement;120;5
808;128;;BD;DE LA MADELEINE;142;06000;Appartement;30;1
809;93;;PROM;DES ANGLAIS;142;06000;Appartement;122;3
810;128;;AV;DE LA LANTERNE;148;06200;Appartement;48;2
811;48;A;RTE;DE GRENOBLE;148;06200;Appartement;68;4
812;12;;AV;GAY;142;06000;Appartement;86;4
813;96;;AV;CORNICHE FLEURIE;148;06200;Appartement;78;4
814;21;;RUE;MARIE BASHKIRTSEFF;148;06200;Appartement;28;1
815;245;;RTE;DE BELLET;148;06200;Maison;84;4
816;21;;AV;DE FABRON;148;06200;Appartement;60;2
817;61;;AV;SAINTE MARGUERITE;148;06200;Appartement;66;3
818;20;;AV;CHATEAU DE LA TOUR;142;06000;Appartement;154;5
819;73;;CHE;DE TERRON;148;06200;Appartement;68;4
820;259;;AV;DE PESSICART;144;06100;Maison;36;2
821;121;B;BD;NAPOLEON III;148;06200;Appartement;78;3
822;13;;RUE;DU ROCHER;142;06000;Appartement;20;1
823;22;;RUE;BOTTERO;142;06000;Appartement;51;2
824;280;B;AV;DE LA CALIFORNIE;148;06200;Appartement;56;2
825;61;;AV;CORNICHE FLEURIE;148;06200;Appartement;80;4
826;146;;BD;NAPOLEON III;148;06200;Appartement;68;3
827;79;;AV;SAINT AUGUSTIN;148;06200;Appartement;55;3
828;210;;AV;DE FABRON;148;06200;Appartement;46;2
829;52;;AV;DE LA CALIFORNIE;148;06200;Appartement;22;1
830;75;;AV;RAOUL DUFY;148;06200;Appartement;40;2
831;12;;AV;LOUIS COCHOIS;142;06000;Appartement;78;4
832;380;;AV;DE FABRON;148;06200;Appartement;76;4
833;4;;RUE;SAINT PHILIPPE;142;06000;Appartement;45;1
834;21;;RUE;GEORGES DOUBLET;144;06100;Appartement;16;1
835;13;;AV;DU PETIT FABRON;148;06200;Appartement;40;2
836;396;;AV;DE PESSICART;144;06100;Maison;41;2
837;51;;AV;CORNICHE FLEURIE;148;06200;Appartement;73;4
838;156;A;COR;DES OLIVIERS;142;06000;Maison;76;3
839;186;;AV;DE FABRON;148;06200;Appartement;20;1
840;32;;CHE;JEAN BAGNIS;148;06200;Maison;95;4
841;25;;AV;JOSEPH GIORDAN;148;06200;Appartement;20;1
842;7;;RUE;HENRY DE CESSOLE;144;06100;Appartement;36;1
843;136;;AV;CYRILLE BESSET;144;06100;Appartement;54;3
844;230;;AV;DE LA CALIFORNIE;148;06200;Appartement;76;3
845;67;;AV;ESTIENNE D ORVES;142;06000;Appartement;34;2
846;27;;AV;SAINTE MARGUERITE;148;06200;Appartement;42;2
847;173;;RTE;ST PIERRE FERIC;142;06000;Appartement;32;2
848;209;;RTE;DE BELLET;148;06200;Maison;107;4
849;66;;BD;DE LA MADELEINE;142;06000;Appartement;25;1
850;156;;COR;DES OLIVIERS;142;06000;Maison;100;4
851;300;;CHE;DE LA GINESTIERE;148;06200;Maison;83;4
852;25;;AV;ANTOINE MARTIN;148;06200;Appartement;86;4
853;81;;AV;CORNICHE FLEURIE;148;06200;Appartement;80;3
854;54;;BD;HENRI SAPPIA;144;06100;Appartement;78;4
855;59;;RTE;DE BELLET;148;06200;Appartement;27;1
